uid,domainID,siteID,namedLocation,startDate,plateauCollectTime,replicateNumber,syringeID,gasSampleID,saltTracerSampleID,remarks,incompleteExperimentQF
"cfca1fdd-15a0-4cbc-bf1e-0a92a573bde4","D17","BIGC","BIGC.AOS.reaeration.station.01","2022-02-23T18:38Z","2022-02-23T22:31Z",1,"BIGC.01.20220223","BIGC.01.20220223.GAS","BIGC.01.20220223.TCR",,
"da0585e1-69c8-453d-a53b-1fbc3eb00451","D17","BIGC","BIGC.AOS.reaeration.station.01","2022-02-23T18:38Z","2022-02-23T22:31Z",4,"BIGC.04.20220223","BIGC.04.20220223.GAS","BIGC.04.20220223.TCR",,
"00a0c513-f6e3-43be-bf24-0b6fcf84e650","D17","BIGC","BIGC.AOS.reaeration.station.01","2022-02-23T18:38Z","2022-02-23T22:31Z",2,"BIGC.02.20220223","BIGC.02.20220223.GAS","BIGC.02.20220223.TCR",,
"88e26407-eced-4343-99f0-5aa656310d47","D17","BIGC","BIGC.AOS.reaeration.station.01","2022-02-23T18:38Z","2022-02-23T22:31Z",5,"BIGC.05.20220223","BIGC.05.20220223.GAS","BIGC.05.20220223.TCR",,
"95ca3666-a18b-4c3c-9902-fa04dcbf0502","D17","BIGC","BIGC.AOS.reaeration.station.04","2022-02-23T18:38Z","2022-02-23T22:52Z",5,"BIGC.20.20220223","BIGC.20.20220223.GAS","BIGC.20.20220223.TCR",,
"b24b80b4-1dca-40c1-9c00-981b4bcc0a01","D17","BIGC","BIGC.AOS.reaeration.station.01","2022-02-23T18:38Z","2022-02-23T22:31Z",3,"BIGC.03.20220223","BIGC.03.20220223.GAS","BIGC.03.20220223.TCR",,
"c915b9e6-a92b-49e8-bfd1-7fbe4ccfe92d","D17","BIGC","BIGC.AOS.reaeration.station.03","2022-02-23T18:38Z","2022-02-23T22:43Z",3,"BIGC.13.20220223","BIGC.13.20220223.GAS","BIGC.13.20220223.TCR",,
"5f2eb3de-4351-4488-8ff2-03fde31f7fe6","D17","BIGC","BIGC.AOS.reaeration.station.03","2022-02-23T18:38Z","2022-02-23T22:43Z",2,"BIGC.12.20220223","BIGC.12.20220223.GAS","BIGC.12.20220223.TCR",,
"bfa2992e-2047-49ed-86c9-6a4ad2ed74b6","D17","BIGC","BIGC.AOS.reaeration.station.02","2022-02-23T18:38Z","2022-02-23T22:34Z",1,"BIGC.06.20220223","BIGC.06.20220223.GAS","BIGC.06.20220223.TCR",,
"2aa8f839-cc4e-4c98-948e-8c9137a7debb","D17","BIGC","BIGC.AOS.reaeration.station.02","2022-02-23T18:38Z","2022-02-23T22:34Z",4,"BIGC.09.20220223","BIGC.09.20220223.GAS","BIGC.09.20220223.TCR",,
"b414ab94-53ac-4d20-8b9a-d9f365ea43da","D17","BIGC","BIGC.AOS.reaeration.station.04","2022-02-23T18:38Z","2022-02-23T22:52Z",2,"BIGC.17.20220223","BIGC.17.20220223.GAS","BIGC.17.20220223.TCR",,
"d170f9fd-91c6-4ab6-8edc-cc0d50332033","D17","BIGC","BIGC.AOS.reaeration.station.03","2022-02-23T18:38Z","2022-02-23T22:43Z",5,"BIGC.15.20220223","BIGC.15.20220223.GAS","BIGC.15.20220223.TCR",,
"68ae5751-d636-4319-ac94-2743c419e3eb","D17","BIGC","BIGC.AOS.reaeration.station.02","2022-02-23T18:38Z","2022-02-23T22:34Z",5,"BIGC.10.20220223","BIGC.10.20220223.GAS","BIGC.10.20220223.TCR",,
"2de908af-ba8c-48e0-90e5-2cd8de85cdbd","D17","BIGC","BIGC.AOS.reaeration.station.04","2022-02-23T18:38Z","2022-02-23T22:52Z",3,"BIGC.18.20220223","BIGC.18.20220223.GAS","BIGC.18.20220223.TCR",,
"b186aadc-2a43-46ea-b73c-23882bb1eea9","D17","BIGC","BIGC.AOS.reaeration.station.03","2022-02-23T18:38Z","2022-02-23T22:43Z",4,"BIGC.14.20220223","BIGC.14.20220223.GAS","BIGC.14.20220223.TCR",,
"bfd3bc78-0d4e-453c-aac2-104407127d9a","D17","BIGC","BIGC.AOS.reaeration.station.02","2022-02-23T18:38Z","2022-02-23T22:34Z",2,"BIGC.07.20220223","BIGC.07.20220223.GAS","BIGC.07.20220223.TCR",,
"51e6f762-87a7-4b35-8e81-9c4064b34cf4","D17","BIGC","BIGC.AOS.reaeration.station.03","2022-02-23T18:38Z","2022-02-23T22:43Z",1,"BIGC.11.20220223","BIGC.11.20220223.GAS","BIGC.11.20220223.TCR",,
"5e7188c8-894f-4d66-aed4-671c7b38e3e3","D17","BIGC","BIGC.AOS.reaeration.station.04","2022-02-23T18:38Z","2022-02-23T22:52Z",4,"BIGC.19.20220223","BIGC.19.20220223.GAS","BIGC.19.20220223.TCR",,
"0f7c2ff6-1c37-428f-a730-e629326c6f1c","D17","BIGC","BIGC.AOS.reaeration.station.02","2022-02-23T18:38Z","2022-02-23T22:34Z",3,"BIGC.08.20220223","BIGC.08.20220223.GAS","BIGC.08.20220223.TCR",,
"c0272493-c1b5-4e19-92fc-e1d4bc7dd040","D17","BIGC","BIGC.AOS.reaeration.station.04","2022-02-23T18:38Z","2022-02-23T22:52Z",1,"BIGC.16.20220223","BIGC.16.20220223.GAS","BIGC.16.20220223.TCR",,
